tissue_id,spot_id
SPA119,029x011
SPA119,029x012
SPA119,029x013
SPA119,029x014
SPA119,029x015
SPA119,029x016
SPA119,029x017
SPA119,029x018
SPA119,029x019
SPA119,029x020
SPA119,029x021
SPA119,029x022
SPA119,029x023
SPA119,029x025
SPA119,030x011
SPA119,030x012
SPA119,030x013
SPA119,030x014
SPA119,030x015
SPA119,030x016
SPA119,030x017
SPA119,030x018
SPA119,030x019
SPA119,030x020
SPA119,030x021
SPA119,031x011
SPA119,031x012
SPA119,031x013
SPA119,031x014
SPA119,031x015
SPA121,003x025
SPA121,003x026
SPA121,003x027
SPA121,003x028
SPA121,003x029
SPA121,003x030
SPA121,003x031
SPA121,003x032
SPA121,004x020
SPA121,004x021
SPA121,004x022
SPA121,004x023
SPA121,004x024
SPA121,004x025
SPA121,004x026
SPA121,004x027
SPA121,004x028
SPA121,004x029
SPA121,004x030
SPA121,004x031
SPA121,004x032
SPA121,005x014
SPA121,005x016
SPA121,005x017
SPA121,005x018
SPA121,005x019
SPA121,005x020
SPA121,005x021
SPA121,005x022
SPA121,005x023
SPA121,005x024
SPA121,005x025
SPA121,005x026
SPA121,005x027
SPA121,005x028
SPA121,005x029
SPA121,005x030
SPA121,005x031
SPA121,005x032
SPA121,006x010
SPA121,006x011
SPA121,006x012
SPA121,006x013
SPA121,006x014
SPA121,006x015
SPA121,006x016
SPA121,006x017
SPA121,006x018
SPA121,006x019
SPA121,006x020
SPA121,006x021
SPA121,006x022
SPA121,006x023
SPA121,006x024
SPA121,006x025
SPA121,006x026
SPA121,006x027
SPA121,006x028
SPA121,006x029
SPA121,006x030
SPA121,006x031
SPA121,006x032
SPA121,006x033
SPA121,007x010
SPA121,007x011
SPA121,007x012
SPA121,007x013
SPA121,007x014
SPA121,007x015
SPA121,007x016
SPA121,007x017
SPA121,007x018
SPA121,007x019
SPA121,007x020
SPA121,007x021
SPA121,007x022
SPA121,007x023
SPA121,007x024
SPA121,007x025
SPA121,007x026
SPA121,007x027
SPA121,007x028
SPA121,007x029
SPA121,007x030
SPA121,007x031
SPA121,007x032
SPA121,007x033
SPA121,008x010
SPA121,008x011
SPA121,008x012
SPA121,008x013
SPA121,008x014
SPA121,008x015
SPA121,008x016
SPA121,008x017
SPA121,008x018
SPA121,008x019
SPA121,008x020
SPA121,008x021
SPA121,008x022
SPA121,008x023
SPA121,008x024
SPA121,008x025
SPA121,008x026
SPA121,008x027
SPA121,008x028
SPA121,008x029
SPA121,008x030
SPA121,008x031
SPA121,008x032
SPA121,008x033
SPA121,009x010
SPA121,009x011
SPA121,009x012
SPA121,009x013
SPA121,009x014
SPA121,009x015
SPA121,009x016
SPA121,009x017
SPA121,009x018
SPA121,009x019
SPA121,009x020
SPA121,009x021
SPA121,009x022
SPA121,009x023
SPA121,009x024
SPA121,009x025
SPA121,009x026
SPA121,009x027
SPA121,009x028
SPA121,009x029
SPA121,009x030
SPA121,009x031
SPA121,009x032
SPA121,009x033
SPA121,010x010
SPA121,010x011
SPA121,010x012
SPA121,010x013
SPA121,010x014
SPA121,010x015
SPA121,010x016
SPA121,010x017
SPA121,010x018
SPA121,010x019
SPA121,010x020
SPA121,010x021
SPA121,010x022
SPA121,010x023
SPA121,010x024
SPA121,010x025
SPA121,010x026
SPA121,010x027
SPA121,010x028
SPA121,010x029
SPA121,010x030
SPA121,010x031
SPA121,010x032
SPA121,010x033
SPA121,011x009
SPA121,011x010
SPA121,011x012
SPA121,011x013
SPA121,011x014
SPA121,011x015
SPA121,011x016
SPA121,011x017
SPA121,011x018
SPA121,011x019
SPA121,011x020
SPA121,011x021
SPA121,011x022
SPA121,011x023
SPA121,011x024
SPA121,011x025
SPA121,011x026
SPA121,011x027
SPA121,011x028
SPA121,011x029
SPA121,011x030
SPA121,011x031
SPA121,011x032
SPA121,011x033
SPA121,012x009
SPA121,012x010
SPA121,012x011
SPA121,012x012
SPA121,012x013
SPA121,012x014
SPA121,012x015
SPA121,012x016
SPA121,012x017
SPA121,012x018
SPA121,012x019
SPA121,012x020
SPA121,012x021
SPA121,012x022
SPA121,012x023
SPA121,012x024
SPA121,012x025
SPA121,012x026
SPA121,012x027
SPA121,012x028
SPA121,012x029
SPA121,012x030
SPA121,012x031
SPA121,012x032
SPA121,012x033
SPA121,012x034
SPA121,013x009
SPA121,013x010
SPA121,013x011
SPA121,013x012
SPA121,013x013
SPA121,013x014
SPA121,013x015
SPA121,013x016
SPA121,013x017
SPA121,013x018
SPA121,013x019
SPA121,013x020
SPA121,013x021
SPA121,013x022
SPA121,013x023
SPA121,013x024
SPA121,013x025
SPA121,013x026
SPA121,013x027
SPA121,013x028
SPA121,013x029
SPA121,013x030
SPA121,013x031
SPA121,013x032
SPA121,013x033
SPA121,013x034
SPA121,014x009
SPA121,014x010
SPA121,014x011
SPA121,014x012
SPA121,014x013
SPA121,014x014
SPA121,014x015
SPA121,014x016
SPA121,014x017
SPA121,014x018
SPA121,014x019
SPA121,014x020
SPA121,014x021
SPA121,014x022
SPA121,014x023
SPA121,014x024
SPA121,014x025
SPA121,014x026
SPA121,014x027
SPA121,014x028
SPA121,014x029
SPA121,014x030
SPA121,014x031
SPA121,014x032
SPA121,014x033
SPA121,014x034
SPA121,015x009
SPA121,015x010
SPA121,015x011
SPA121,015x012
SPA121,015x013
SPA121,015x014
SPA121,015x015
SPA121,015x016
SPA121,015x017
SPA121,015x018
SPA121,015x019
SPA121,015x020
SPA121,015x021
SPA121,015x022
SPA121,015x023
SPA121,015x024
SPA121,015x025
SPA121,015x026
SPA121,015x027
SPA121,015x028
SPA121,015x029
SPA121,015x030
SPA121,015x031
SPA121,015x033
SPA121,015x034
SPA121,016x009
SPA121,016x010
SPA121,016x011
SPA121,016x012
SPA121,016x013
SPA121,016x014
SPA121,016x015
SPA121,016x016
SPA121,016x017
SPA121,016x018
SPA121,016x019
SPA121,016x020
SPA121,016x021
SPA121,016x022
SPA121,016x023
SPA121,016x024
SPA121,016x025
SPA121,016x026
SPA121,016x027
SPA121,016x028
SPA121,016x029
SPA121,016x030
SPA121,016x031
SPA121,016x032
SPA121,016x033
SPA121,016x034
SPA121,017x009
SPA121,017x010
SPA121,017x011
SPA121,017x012
SPA121,017x013
SPA121,017x014
SPA121,017x015
SPA121,017x016
SPA121,017x017
SPA121,017x018
SPA121,017x019
SPA121,017x020
SPA121,017x021
SPA121,017x022
SPA121,017x023
SPA121,017x024
SPA121,017x025
SPA121,017x026
SPA121,017x027
SPA121,017x028
SPA121,017x029
SPA121,017x030
SPA121,017x031
SPA121,017x032
SPA121,017x033
SPA121,018x009
SPA121,018x010
SPA121,018x011
SPA121,018x012
SPA121,018x013
SPA121,018x014
SPA121,018x015
SPA121,018x016
SPA121,018x017
SPA121,018x019
SPA121,018x020
SPA121,018x021
SPA121,018x022
SPA121,018x023
SPA121,018x024
SPA121,018x025
SPA121,018x026
SPA121,018x027
SPA121,018x028
SPA121,018x029
SPA121,018x030
SPA121,018x031
SPA121,018x032
SPA121,018x033
SPA121,019x009
SPA121,019x010
SPA121,019x011
SPA121,019x012
SPA121,019x013
SPA121,019x014
SPA121,019x015
SPA121,019x016
SPA121,019x017
SPA121,019x018
SPA121,019x019
SPA121,019x020
SPA121,019x021
SPA121,019x022
SPA121,019x023
SPA121,019x024
SPA121,019x025
SPA121,019x026
SPA121,019x027
SPA121,019x028
SPA121,019x029
SPA121,019x030
SPA121,019x031
SPA121,019x032
SPA121,020x009
SPA121,020x010
SPA121,020x011
SPA121,020x012
SPA121,020x013
SPA121,020x014
SPA121,020x015
SPA121,020x016
SPA121,020x017
SPA121,020x018
SPA121,020x019
SPA121,020x020
SPA121,020x021
SPA121,020x022
SPA121,020x023
SPA121,020x024
SPA121,020x025
SPA121,020x026
SPA121,020x027
SPA121,020x028
SPA121,020x029
SPA121,020x030
SPA121,020x031
SPA121,020x032
SPA121,021x009
SPA121,021x010
SPA121,021x011
SPA121,021x012
SPA121,021x013
SPA121,021x014
SPA121,021x015
SPA121,021x016
SPA121,021x017
SPA121,021x018
SPA121,021x019
SPA121,021x020
SPA121,021x021
SPA121,021x022
SPA121,021x023
SPA121,021x024
SPA121,021x025
SPA121,021x026
SPA121,021x027
SPA121,021x028
SPA121,021x029
SPA121,021x030
SPA121,021x031
SPA121,022x009
SPA121,022x010
SPA121,022x011
SPA121,022x012
SPA121,022x013
SPA121,022x014
SPA121,022x015
SPA121,022x016
SPA121,022x017
SPA121,022x018
SPA121,022x019
SPA121,022x020
SPA121,022x021
SPA121,022x022
SPA121,022x023
SPA121,022x024
SPA121,022x025
SPA121,022x026
SPA121,022x027
SPA121,022x028
SPA121,022x029
SPA121,022x030
SPA121,022x031
SPA121,023x009
SPA121,023x010
SPA121,023x011
SPA121,023x012
SPA121,023x013
SPA121,023x014
SPA121,023x015
SPA121,023x016
SPA121,023x017
SPA121,023x018
SPA121,023x019
SPA121,023x020
SPA121,023x021
SPA121,023x022
SPA121,023x023
SPA121,023x024
SPA121,023x025
SPA121,023x026
SPA121,023x027
SPA121,023x028
SPA121,023x029
SPA121,023x030
SPA121,023x031
SPA121,024x009
SPA121,024x010
SPA121,024x011
SPA121,024x012
SPA121,024x013
SPA121,024x014
SPA121,024x015
SPA121,024x016
SPA121,024x017
SPA121,024x018
SPA121,024x019
SPA121,024x020
SPA121,024x021
SPA121,024x023
SPA121,024x024
SPA121,024x025
SPA121,024x026
SPA121,024x027
SPA121,024x028
SPA121,024x029
SPA121,024x030
SPA121,025x009
SPA121,025x010
SPA121,025x011
SPA121,025x012
SPA121,025x013
SPA121,025x014
SPA121,025x015
SPA121,025x016
SPA121,025x017
SPA121,025x018
SPA121,025x019
SPA121,025x020
SPA121,025x021
SPA121,025x022
SPA121,025x023
SPA121,025x024
SPA121,025x025
SPA121,025x026
SPA121,025x027
SPA121,025x028
SPA121,025x029
SPA121,025x030
SPA121,026x010
SPA121,026x011
SPA121,026x012
SPA121,026x013
SPA121,026x014
SPA121,026x015
SPA121,026x016
SPA121,026x017
SPA121,026x018
SPA121,026x019
SPA121,026x020
SPA121,026x021
SPA121,026x022
SPA121,026x023
SPA121,026x024
SPA121,026x025
SPA121,026x026
SPA121,026x027
SPA121,026x028
SPA121,027x010
SPA121,027x011
SPA121,027x012
SPA121,027x013
SPA121,027x014
SPA121,027x015
SPA121,027x016
SPA121,027x017
SPA121,027x018
SPA121,027x019
SPA121,027x020
SPA121,027x021
SPA121,027x022
SPA121,027x023
SPA121,027x024
SPA121,027x025
SPA121,027x026
SPA121,027x027
SPA121,027x028
SPA121,028x010
SPA121,028x011
SPA121,028x012
SPA121,028x013
SPA121,028x014
SPA121,028x015
SPA121,028x016
SPA121,028x017
SPA121,028x018
SPA121,028x019
SPA121,028x020
SPA121,028x021
SPA121,028x022
SPA121,028x023
SPA121,028x024
SPA121,028x025
SPA121,028x026
SPA121,029x010
SPA121,029x011
SPA121,029x012
SPA121,029x013
SPA121,029x014
SPA121,029x015
SPA121,029x016
SPA121,029x017
SPA121,029x018
SPA121,029x019
SPA121,029x020
SPA121,029x021
SPA121,029x022
SPA121,029x023
SPA121,029x024
SPA121,030x011
SPA121,030x012
SPA121,030x013
SPA121,030x014
SPA121,030x015
SPA121,030x016
SPA121,030x017
SPA121,030x018
SPA121,030x019
SPA121,030x020
SPA121,030x021
SPA121,030x023
SPA121,031x010
SPA121,031x011
SPA121,031x012
SPA121,031x013
SPA121,031x014
SPA121,031x015
SPA121,031x016
SPA121,031x017
SPA121,032x011
SPA121,032x012
SPA122,003x015
SPA122,003x016
SPA122,003x017
SPA122,003x018
SPA122,003x019
SPA122,003x023
SPA122,004x011
SPA122,004x012
SPA122,004x013
SPA122,004x014
SPA122,004x015
SPA122,004x016
SPA122,004x017
SPA122,004x018
SPA122,004x019
SPA122,004x020
SPA122,004x021
SPA122,004x023
SPA122,004x024
SPA122,005x010
SPA122,005x011
SPA122,005x012
SPA122,005x013
SPA122,005x014
SPA122,005x015
SPA122,005x016
SPA122,005x017
SPA122,005x018
SPA122,005x019
SPA122,005x020
SPA122,005x021
SPA122,005x022
SPA122,005x023
SPA122,005x024
SPA122,006x010
SPA122,006x011
SPA122,006x012
SPA122,006x013
SPA122,006x014
SPA122,006x015
SPA122,006x016
SPA122,006x017
SPA122,006x018
SPA122,006x019
SPA122,006x020
SPA122,006x021
SPA122,006x022
SPA122,006x023
SPA122,006x024
SPA122,006x025
SPA122,007x010
SPA122,007x011
SPA122,007x012
SPA122,007x013
SPA122,007x014
SPA122,007x015
SPA122,007x016
SPA122,007x017
SPA122,007x018
SPA122,007x019
SPA122,007x020
SPA122,007x021
SPA122,007x022
SPA122,007x023
SPA122,007x024
SPA122,007x025
SPA122,007x026
SPA122,008x010
SPA122,008x011
SPA122,008x012
SPA122,008x013
SPA122,008x014
SPA122,008x015
SPA122,008x016
SPA122,008x017
SPA122,008x018
SPA122,008x019
SPA122,008x020
SPA122,008x021
SPA122,008x022
SPA122,008x023
SPA122,008x024
SPA122,008x025
SPA122,008x026
SPA122,009x012
SPA122,009x013
SPA122,009x014
SPA122,009x015
SPA122,009x016
SPA122,009x017
SPA122,009x018
SPA122,009x019
SPA122,009x020
SPA122,009x021
SPA122,009x022
SPA122,009x023
SPA122,009x024
SPA122,009x025
SPA122,009x026
SPA122,010x009
SPA122,010x010
SPA122,010x012
SPA122,010x013
SPA122,010x014
SPA122,010x015
SPA122,010x016
SPA122,010x017
SPA122,010x018
SPA122,010x019
SPA122,010x020
SPA122,010x021
SPA122,010x022
SPA122,010x023
SPA122,010x024
SPA122,010x025
SPA122,010x026
SPA122,010x027
SPA122,011x009
SPA122,011x010
SPA122,011x012
SPA122,011x013
SPA122,011x014
SPA122,011x015
SPA122,011x016
SPA122,011x017
SPA122,011x018
SPA122,011x019
SPA122,011x020
SPA122,011x021
SPA122,011x022
SPA122,011x023
SPA122,011x024
SPA122,011x025
SPA122,011x026
SPA122,011x027
SPA122,012x009
SPA122,012x010
SPA122,012x011
SPA122,012x012
SPA122,012x013
SPA122,012x014
SPA122,012x015
SPA122,012x016
SPA122,012x017
SPA122,012x018
SPA122,012x019
SPA122,012x020
SPA122,012x021
SPA122,012x022
SPA122,012x023
SPA122,012x024
SPA122,012x025
SPA122,012x026
SPA122,012x027
SPA122,013x009
SPA122,013x010
SPA122,013x011
SPA122,013x012
SPA122,013x013
SPA122,013x014
SPA122,013x015
SPA122,013x016
SPA122,013x017
SPA122,013x018
SPA122,013x019
SPA122,013x020
SPA122,013x021
SPA122,013x022
SPA122,013x023
SPA122,013x024
SPA122,013x025
SPA122,013x026
SPA122,013x027
SPA122,014x009
SPA122,014x010
SPA122,014x011
SPA122,014x012
SPA122,014x013
SPA122,014x014
SPA122,014x015
SPA122,014x016
SPA122,014x017
SPA122,014x018
SPA122,014x019
SPA122,014x020
SPA122,014x021
SPA122,014x022
SPA122,014x023
SPA122,014x024
SPA122,014x025
SPA122,014x026
SPA122,014x027
SPA122,015x009
SPA122,015x010
SPA122,015x011
SPA122,015x012
SPA122,015x013
SPA122,015x014
SPA122,015x015
SPA122,015x016
SPA122,015x017
SPA122,015x018
SPA122,015x019
SPA122,015x020
SPA122,015x021
SPA122,015x022
SPA122,015x023
SPA122,015x024
SPA122,015x025
SPA122,015x026
SPA122,015x027
SPA122,016x008
SPA122,016x009
SPA122,016x010
SPA122,016x011
SPA122,016x012
SPA122,016x013
SPA122,016x014
SPA122,016x015
SPA122,016x016
SPA122,016x017
SPA122,016x018
SPA122,016x019
SPA122,016x020
SPA122,016x021
SPA122,016x022
SPA122,016x023
SPA122,016x024
SPA122,016x025
SPA122,016x026
SPA122,016x027
SPA122,016x028
SPA122,017x008
SPA122,017x009
SPA122,017x010
SPA122,017x011
SPA122,017x012
SPA122,017x013
SPA122,017x014
SPA122,017x015
SPA122,017x016
SPA122,017x017
SPA122,017x018
SPA122,017x019
SPA122,017x020
SPA122,017x021
SPA122,017x022
SPA122,017x023
SPA122,017x024
SPA122,017x025
SPA122,017x026
SPA122,017x027
SPA122,017x028
SPA122,018x008
SPA122,018x009
SPA122,018x010
SPA122,018x011
SPA122,018x012
SPA122,018x013
SPA122,018x014
SPA122,018x015
SPA122,018x016
SPA122,018x017
SPA122,018x019
SPA122,018x020
SPA122,018x021
SPA122,018x022
SPA122,018x023
SPA122,018x024
SPA122,018x025
SPA122,018x026
SPA122,018x027
SPA122,018x028
SPA122,019x008
SPA122,019x009
SPA122,019x010
SPA122,019x011
SPA122,019x012
SPA122,019x013
SPA122,019x014
SPA122,019x015
SPA122,019x016
SPA122,019x017
SPA122,019x018
SPA122,019x019
SPA122,019x020
SPA122,019x021
SPA122,019x022
SPA122,019x023
SPA122,019x024
SPA122,019x025
SPA122,019x026
SPA122,019x027
SPA122,019x028
SPA122,020x008
SPA122,020x009
SPA122,020x010
SPA122,020x011
SPA122,020x012
SPA122,020x013
SPA122,020x014
SPA122,020x015
SPA122,020x016
SPA122,020x017
SPA122,020x018
SPA122,020x019
SPA122,020x020
SPA122,020x021
SPA122,020x022
SPA122,020x023
SPA122,020x024
SPA122,020x025
SPA122,020x026
SPA122,020x027
SPA122,020x028
SPA122,020x029
SPA122,021x009
SPA122,021x010
SPA122,021x011
SPA122,021x012
SPA122,021x013
SPA122,021x014
SPA122,021x015
SPA122,021x016
SPA122,021x017
SPA122,021x018
SPA122,021x019
SPA122,021x020
SPA122,021x021
SPA122,021x022
SPA122,021x023
SPA122,021x024
SPA122,021x025
SPA122,021x026
SPA122,021x027
SPA122,021x028
SPA122,022x011
SPA122,022x012
SPA122,022x013
SPA122,022x014
SPA122,022x015
SPA122,022x016
SPA122,022x017
SPA122,022x018
SPA122,022x019
SPA122,022x020
SPA122,022x021
SPA122,022x022
SPA122,022x023
SPA122,022x024
SPA122,022x025
SPA122,022x026
SPA122,022x027
SPA122,022x028
SPA122,023x011
SPA122,023x012
SPA122,023x013
SPA122,023x014
SPA122,023x015
SPA122,023x016
SPA122,023x017
SPA122,023x018
SPA122,023x019
SPA122,023x020
SPA122,023x021
SPA122,023x022
SPA122,023x023
SPA122,023x024
SPA122,023x025
SPA122,023x026
SPA122,023x027
SPA122,023x028
SPA122,024x012
SPA122,024x013
SPA122,024x014
SPA122,024x015
SPA122,024x016
SPA122,024x017
SPA122,024x018
SPA122,024x019
SPA122,024x020
SPA122,024x021
SPA122,024x023
SPA122,024x024
SPA122,024x025
SPA122,024x026
SPA122,024x027
SPA122,024x028
SPA122,024x029
SPA122,025x012
SPA122,025x013
SPA122,025x014
SPA122,025x015
SPA122,025x016
SPA122,025x017
SPA122,025x018
SPA122,025x019
SPA122,025x020
SPA122,025x021
SPA122,025x022
SPA122,025x023
SPA122,025x024
SPA122,025x025
SPA122,025x026
SPA122,025x027
SPA122,025x028
SPA122,026x013
SPA122,026x014
SPA122,026x015
SPA122,026x016
SPA122,026x017
SPA122,026x018
SPA122,026x019
SPA122,026x020
SPA122,026x021
SPA122,026x022
SPA122,026x023
SPA122,026x024
SPA122,026x025
SPA122,026x026
SPA122,027x013
SPA122,027x014
SPA122,027x015
SPA122,027x016
SPA122,027x017
SPA122,027x018
SPA122,027x019
SPA122,027x020
SPA122,027x021
SPA122,027x022
