tissue_id,spot_id
SPA119,029x011
SPA119,029x012
SPA119,029x013
SPA119,029x014
SPA119,029x015
SPA119,029x016
SPA119,029x017
SPA119,029x018
SPA119,029x019
SPA119,029x020
SPA119,029x021
SPA119,029x022
SPA119,029x023
SPA119,029x025
SPA119,030x011
SPA119,030x012
SPA119,030x013
SPA119,030x014
SPA119,030x015
SPA119,030x016
SPA119,030x017
SPA119,030x018
SPA119,030x019
SPA119,030x020
SPA119,030x021
SPA119,031x011
SPA119,031x012
SPA119,031x013
SPA119,031x014
SPA119,031x015
SPA123,002x013
SPA123,002x014
SPA123,002x015
SPA123,002x016
SPA123,002x017
SPA123,002x022
SPA123,003x009
SPA123,003x010
SPA123,003x011
SPA123,003x012
SPA123,003x013
SPA123,003x014
SPA123,003x015
SPA123,003x016
SPA123,003x017
SPA123,003x018
SPA123,003x019
SPA123,003x022
SPA123,004x009
SPA123,004x010
SPA123,004x011
SPA123,004x012
SPA123,004x013
SPA123,004x014
SPA123,004x015
SPA123,004x016
SPA123,004x017
SPA123,004x018
SPA123,004x019
SPA123,004x020
SPA123,004x021
SPA123,004x022
SPA123,005x008
SPA123,005x009
SPA123,005x010
SPA123,005x011
SPA123,005x012
SPA123,005x013
SPA123,005x014
SPA123,005x015
SPA123,005x016
SPA123,005x017
SPA123,005x018
SPA123,005x019
SPA123,005x020
SPA123,005x021
SPA123,005x022
SPA123,005x023
SPA123,006x008
SPA123,006x009
SPA123,006x010
SPA123,006x011
SPA123,006x012
SPA123,006x013
SPA123,006x014
SPA123,006x015
SPA123,006x016
SPA123,006x017
SPA123,006x018
SPA123,006x019
SPA123,006x020
SPA123,006x021
SPA123,006x022
SPA123,006x023
SPA123,006x024
SPA123,007x008
SPA123,007x010
SPA123,007x011
SPA123,007x012
SPA123,007x013
SPA123,007x014
SPA123,007x015
SPA123,007x016
SPA123,007x017
SPA123,007x018
SPA123,007x019
SPA123,007x020
SPA123,007x021
SPA123,007x022
SPA123,007x023
SPA123,007x024
SPA123,008x009
SPA123,008x011
SPA123,008x012
SPA123,008x013
SPA123,008x014
SPA123,008x015
SPA123,008x016
SPA123,008x017
SPA123,008x018
SPA123,008x019
SPA123,008x020
SPA123,008x021
SPA123,008x022
SPA123,008x023
SPA123,008x024
SPA123,009x007
SPA123,009x008
SPA123,009x009
SPA123,009x010
SPA123,009x011
SPA123,009x012
SPA123,009x013
SPA123,009x014
SPA123,009x015
SPA123,009x016
SPA123,009x017
SPA123,009x018
SPA123,009x019
SPA123,009x020
SPA123,009x021
SPA123,009x022
SPA123,009x023
SPA123,009x024
SPA123,009x025
SPA123,010x007
SPA123,010x008
SPA123,010x009
SPA123,010x010
SPA123,010x011
SPA123,010x012
SPA123,010x013
SPA123,010x014
SPA123,010x015
SPA123,010x016
SPA123,010x017
SPA123,010x018
SPA123,010x019
SPA123,010x020
SPA123,010x021
SPA123,010x022
SPA123,010x023
SPA123,010x024
SPA123,010x025
SPA123,011x007
SPA123,011x008
SPA123,011x009
SPA123,011x010
SPA123,011x012
SPA123,011x013
SPA123,011x014
SPA123,011x015
SPA123,011x016
SPA123,011x017
SPA123,011x018
SPA123,011x019
SPA123,011x020
SPA123,011x021
SPA123,011x022
SPA123,011x023
SPA123,011x024
SPA123,011x025
SPA123,012x007
SPA123,012x009
SPA123,012x010
SPA123,012x011
SPA123,012x012
SPA123,012x013
SPA123,012x014
SPA123,012x015
SPA123,012x016
SPA123,012x017
SPA123,012x018
SPA123,012x019
SPA123,012x020
SPA123,012x021
SPA123,012x022
SPA123,012x023
SPA123,012x024
SPA123,012x025
SPA123,013x006
SPA123,013x007
SPA123,013x008
SPA123,013x009
SPA123,013x010
SPA123,013x011
SPA123,013x012
SPA123,013x013
SPA123,013x014
SPA123,013x015
SPA123,013x016
SPA123,013x017
SPA123,013x018
SPA123,013x019
SPA123,013x020
SPA123,013x021
SPA123,013x022
SPA123,013x023
SPA123,013x024
SPA123,013x025
SPA123,014x006
SPA123,014x007
SPA123,014x008
SPA123,014x009
SPA123,014x010
SPA123,014x011
SPA123,014x012
SPA123,014x013
SPA123,014x014
SPA123,014x015
SPA123,014x016
SPA123,014x017
SPA123,014x018
SPA123,014x019
SPA123,014x020
SPA123,014x021
SPA123,014x022
SPA123,014x023
SPA123,014x024
SPA123,014x025
SPA123,015x006
SPA123,015x007
SPA123,015x009
SPA123,015x010
SPA123,015x011
SPA123,015x012
SPA123,015x013
SPA123,015x014
SPA123,015x015
SPA123,015x016
SPA123,015x017
SPA123,015x018
SPA123,015x019
SPA123,015x020
SPA123,015x021
SPA123,015x022
SPA123,015x023
SPA123,015x024
SPA123,015x025
SPA123,016x006
SPA123,016x007
SPA123,016x008
SPA123,016x009
SPA123,016x010
SPA123,016x011
SPA123,016x012
SPA123,016x013
SPA123,016x014
SPA123,016x015
SPA123,016x017
SPA123,016x018
SPA123,016x019
SPA123,016x020
SPA123,016x021
SPA123,016x022
SPA123,016x023
SPA123,016x024
SPA123,016x025
SPA123,017x006
SPA123,017x007
SPA123,017x008
SPA123,017x009
SPA123,017x010
SPA123,017x011
SPA123,017x013
SPA123,017x014
SPA123,017x015
SPA123,017x016
SPA123,017x017
SPA123,017x018
SPA123,017x019
SPA123,017x020
SPA123,017x021
SPA123,017x022
SPA123,017x023
SPA123,017x024
SPA123,017x025
SPA123,018x005
SPA123,018x006
SPA123,018x007
SPA123,018x008
SPA123,018x009
SPA123,018x010
SPA123,018x011
SPA123,018x013
SPA123,018x014
SPA123,018x015
SPA123,018x016
SPA123,018x017
SPA123,018x019
SPA123,018x020
SPA123,018x021
SPA123,018x022
SPA123,018x023
SPA123,018x024
SPA123,018x025
SPA123,018x026
SPA123,019x005
SPA123,019x006
SPA123,019x007
SPA123,019x008
SPA123,019x009
SPA123,019x010
SPA123,019x011
SPA123,019x012
SPA123,019x013
SPA123,019x014
SPA123,019x015
SPA123,019x016
SPA123,019x017
SPA123,019x018
SPA123,019x019
SPA123,019x020
SPA123,019x021
SPA123,019x022
SPA123,019x023
SPA123,019x024
SPA123,019x025
SPA123,019x026
SPA123,020x005
SPA123,020x006
SPA123,020x007
SPA123,020x008
SPA123,020x009
SPA123,020x010
SPA123,020x011
SPA123,020x012
SPA123,020x013
SPA123,020x014
SPA123,020x015
SPA123,020x016
SPA123,020x017
SPA123,020x018
SPA123,020x019
SPA123,020x020
SPA123,020x021
SPA123,020x022
SPA123,020x023
SPA123,020x024
SPA123,020x025
SPA123,020x026
SPA123,021x008
SPA123,021x009
SPA123,021x010
SPA123,021x011
SPA123,021x012
SPA123,021x013
SPA123,021x014
SPA123,021x015
SPA123,021x016
SPA123,021x017
SPA123,021x018
SPA123,021x019
SPA123,021x020
SPA123,021x021
SPA123,021x022
SPA123,021x023
SPA123,021x024
SPA123,021x025
SPA123,021x026
SPA123,022x008
SPA123,022x009
SPA123,022x010
SPA123,022x011
SPA123,022x012
SPA123,022x013
SPA123,022x014
SPA123,022x015
SPA123,022x016
SPA123,022x017
SPA123,022x018
SPA123,022x019
SPA123,022x020
SPA123,022x021
SPA123,022x022
SPA123,022x023
SPA123,022x024
SPA123,022x025
SPA123,022x026
SPA123,023x009
SPA123,023x010
SPA123,023x011
SPA123,023x012
SPA123,023x013
SPA123,023x014
SPA123,023x015
SPA123,023x016
SPA123,023x017
SPA123,023x018
SPA123,023x019
SPA123,023x020
SPA123,023x021
SPA123,023x022
SPA123,023x023
SPA123,023x024
SPA123,023x025
SPA123,023x026
SPA123,024x009
SPA123,024x010
SPA123,024x011
SPA123,024x012
SPA123,024x013
SPA123,024x014
SPA123,024x015
SPA123,024x016
SPA123,024x017
SPA123,024x018
SPA123,024x019
SPA123,024x020
SPA123,024x021
SPA123,024x023
SPA123,024x024
SPA123,024x025
SPA123,025x010
SPA123,025x011
SPA123,025x012
SPA123,025x013
SPA123,025x014
SPA123,025x015
SPA123,025x016
SPA123,025x017
SPA123,025x018
SPA123,025x019
SPA123,025x020
SPA123,025x021
SPA123,025x022
SPA123,025x023
SPA123,026x010
SPA123,026x011
SPA123,026x012
SPA123,026x013
SPA123,026x014
SPA123,026x015
SPA123,026x016
SPA123,026x017
SPA123,026x018
SPA123,026x019
SPA123,026x020
SPA123,026x021
SPA123,026x022
SPA123,027x011
SPA123,027x012
SPA123,027x013
SPA123,027x014
SPA123,027x015
SPA123,027x016
SPA123,027x017
SPA123,027x018
SPA123,027x019
SPA123,027x020
SPA123,027x021
SPA123,027x022
SPA123,028x011
SPA123,028x012
SPA123,028x013
SPA123,028x014
SPA123,028x015
SPA123,028x016
SPA123,028x017
SPA123,028x018
SPA123,028x019
SPA123,028x020
SPA123,028x021
SPA123,029x014
SPA123,029x015
SPA123,029x016
SPA123,029x017
SPA123,029x018
SPA123,029x019
SPA123,029x020
SPA123,029x021
SPA123,029x022
SPA123,030x021
SPA125,002x008
SPA125,002x009
SPA125,002x010
SPA125,002x011
SPA125,002x012
SPA125,002x013
SPA125,002x014
SPA125,002x015
SPA125,002x016
SPA125,002x017
SPA125,002x018
SPA125,003x006
SPA125,003x007
SPA125,003x008
SPA125,003x009
SPA125,003x010
SPA125,003x011
SPA125,003x012
SPA125,003x013
SPA125,003x014
SPA125,003x015
SPA125,003x016
SPA125,003x017
SPA125,003x018
SPA125,003x019
SPA125,003x020
SPA125,004x006
SPA125,004x007
SPA125,004x008
SPA125,004x009
SPA125,004x010
SPA125,004x011
SPA125,004x012
SPA125,004x013
SPA125,004x014
SPA125,004x015
SPA125,004x016
SPA125,004x017
SPA125,004x018
SPA125,004x019
SPA125,004x020
SPA125,004x021
SPA125,004x022
SPA125,004x023
SPA125,004x024
SPA125,004x027
SPA125,004x029
SPA125,004x030
SPA125,004x031
SPA125,004x032
SPA125,004x033
SPA125,005x006
SPA125,005x007
SPA125,005x008
SPA125,005x009
SPA125,005x010
SPA125,005x011
SPA125,005x012
SPA125,005x013
SPA125,005x014
SPA125,005x015
SPA125,005x016
SPA125,005x017
SPA125,005x018
SPA125,005x019
SPA125,005x020
SPA125,005x021
SPA125,005x022
SPA125,005x023
SPA125,005x024
SPA125,005x025
SPA125,005x026
SPA125,005x027
SPA125,005x028
SPA125,005x029
SPA125,005x030
SPA125,005x031
SPA125,005x032
SPA125,005x033
SPA125,005x034
SPA125,006x002
SPA125,006x003
SPA125,006x004
SPA125,006x005
SPA125,006x006
SPA125,006x007
SPA125,006x008
SPA125,006x009
SPA125,006x010
SPA125,006x011
SPA125,006x012
SPA125,006x013
SPA125,006x014
SPA125,006x015
SPA125,006x016
SPA125,006x017
SPA125,006x018
SPA125,006x019
SPA125,006x020
SPA125,006x021
SPA125,006x022
SPA125,006x023
SPA125,006x024
SPA125,006x025
SPA125,006x026
SPA125,006x027
SPA125,006x028
SPA125,006x029
SPA125,006x030
SPA125,006x031
SPA125,006x032
SPA125,006x033
SPA125,006x034
SPA125,007x002
SPA125,007x003
SPA125,007x004
SPA125,007x005
SPA125,007x006
SPA125,007x007
SPA125,007x008
SPA125,007x009
SPA125,007x010
SPA125,007x011
SPA125,007x012
SPA125,007x013
SPA125,007x014
SPA125,007x015
SPA125,007x016
SPA125,007x017
SPA125,007x018
SPA125,007x019
SPA125,007x020
SPA125,007x021
SPA125,007x022
SPA125,007x023
SPA125,007x024
SPA125,007x025
SPA125,007x026
SPA125,007x027
SPA125,007x028
SPA125,007x029
SPA125,007x030
SPA125,007x031
SPA125,007x032
SPA125,007x033
SPA125,007x034
SPA125,008x002
SPA125,008x003
SPA125,008x004
SPA125,008x005
SPA125,008x006
SPA125,008x007
SPA125,008x008
SPA125,008x009
SPA125,008x010
SPA125,008x011
SPA125,008x012
SPA125,008x013
SPA125,008x014
SPA125,008x015
SPA125,008x016
SPA125,008x017
SPA125,008x018
SPA125,008x019
SPA125,008x020
SPA125,008x021
SPA125,008x022
SPA125,008x023
SPA125,008x024
SPA125,008x025
SPA125,008x026
SPA125,008x027
SPA125,008x028
SPA125,008x029
SPA125,008x030
SPA125,008x031
SPA125,008x032
SPA125,008x033
SPA125,008x034
SPA125,009x003
SPA125,009x004
SPA125,009x005
SPA125,009x006
SPA125,009x007
SPA125,009x008
SPA125,009x009
SPA125,009x010
SPA125,009x011
SPA125,009x012
SPA125,009x013
SPA125,009x014
SPA125,009x015
SPA125,009x016
SPA125,009x017
SPA125,009x018
SPA125,009x019
SPA125,009x020
SPA125,009x021
SPA125,009x022
SPA125,009x023
SPA125,009x024
SPA125,009x025
SPA125,009x027
SPA125,009x028
SPA125,009x029
SPA125,009x030
SPA125,009x031
SPA125,009x032
SPA125,009x033
SPA125,009x034
SPA125,010x004
SPA125,010x005
SPA125,010x006
SPA125,010x007
SPA125,010x008
SPA125,010x009
SPA125,010x010
SPA125,010x011
SPA125,010x012
SPA125,010x013
SPA125,010x014
SPA125,010x015
SPA125,010x016
SPA125,010x017
SPA125,010x018
SPA125,010x019
SPA125,010x020
SPA125,010x021
SPA125,010x022
SPA125,010x023
SPA125,010x024
SPA125,010x025
SPA125,010x028
SPA125,010x029
SPA125,010x030
SPA125,010x031
SPA125,010x032
SPA125,010x033
SPA125,010x034
SPA125,011x004
SPA125,011x005
SPA125,011x006
SPA125,011x007
SPA125,011x008
SPA125,011x009
SPA125,011x010
SPA125,011x012
SPA125,011x013
SPA125,011x014
SPA125,011x015
SPA125,011x016
SPA125,011x017
SPA125,011x018
SPA125,011x019
SPA125,011x020
SPA125,011x021
SPA125,011x022
SPA125,011x023
SPA125,011x024
SPA125,011x025
SPA125,011x026
SPA125,011x027
SPA125,011x028
SPA125,011x029
SPA125,011x030
SPA125,011x031
SPA125,011x032
SPA125,011x033
SPA125,011x034
SPA125,012x005
SPA125,012x006
SPA125,012x007
SPA125,012x008
SPA125,012x009
SPA125,012x010
SPA125,012x011
SPA125,012x012
SPA125,012x013
SPA125,012x014
SPA125,012x015
SPA125,012x016
SPA125,012x017
SPA125,012x018
SPA125,012x019
SPA125,012x020
SPA125,012x021
SPA125,012x022
SPA125,012x023
SPA125,012x024
SPA125,012x025
SPA125,012x026
SPA125,012x027
SPA125,012x028
SPA125,012x029
SPA125,012x030
SPA125,012x031
SPA125,012x032
SPA125,012x033
SPA125,012x034
SPA125,013x005
SPA125,013x006
SPA125,013x007
SPA125,013x008
SPA125,013x009
SPA125,013x010
SPA125,013x011
SPA125,013x012
SPA125,013x013
SPA125,013x014
SPA125,013x015
SPA125,013x016
SPA125,013x017
SPA125,013x018
SPA125,013x019
SPA125,013x020
SPA125,013x021
SPA125,013x022
SPA125,013x023
SPA125,013x024
SPA125,013x025
SPA125,013x026
SPA125,013x027
SPA125,013x028
SPA125,013x029
SPA125,013x030
SPA125,013x031
SPA125,013x032
SPA125,013x034
SPA125,014x005
SPA125,014x006
SPA125,014x007
SPA125,014x008
SPA125,014x009
SPA125,014x010
SPA125,014x011
SPA125,014x012
SPA125,014x013
SPA125,014x014
SPA125,014x015
SPA125,014x016
SPA125,014x017
SPA125,014x018
SPA125,014x019
SPA125,014x020
SPA125,014x021
SPA125,014x022
SPA125,014x023
SPA125,014x024
SPA125,014x025
SPA125,014x026
SPA125,014x027
SPA125,014x028
SPA125,014x029
SPA125,014x030
SPA125,014x031
SPA125,014x032
SPA125,014x034
SPA125,015x006
SPA125,015x007
SPA125,015x009
SPA125,015x010
SPA125,015x011
SPA125,015x012
SPA125,015x013
SPA125,015x014
SPA125,015x015
SPA125,015x016
SPA125,015x017
SPA125,015x018
SPA125,015x019
SPA125,015x020
SPA125,015x021
SPA125,015x022
SPA125,015x023
SPA125,015x024
SPA125,015x025
SPA125,015x026
SPA125,015x027
SPA125,015x028
SPA125,015x029
SPA125,015x030
SPA125,015x031
SPA125,015x032
SPA125,015x033
SPA125,016x007
SPA125,016x008
SPA125,016x009
SPA125,016x010
SPA125,016x011
SPA125,016x012
SPA125,016x013
SPA125,016x014
SPA125,016x015
SPA125,016x016
SPA125,016x017
SPA125,016x018
SPA125,016x019
SPA125,016x020
SPA125,016x021
SPA125,016x022
SPA125,016x023
SPA125,016x024
SPA125,016x025
SPA125,016x026
SPA125,016x027
SPA125,016x028
SPA125,016x029
SPA125,016x030
SPA125,016x031
SPA125,016x032
SPA125,017x007
SPA125,017x008
SPA125,017x009
SPA125,017x010
SPA125,017x011
SPA125,017x012
SPA125,017x013
SPA125,017x014
SPA125,017x015
SPA125,017x016
SPA125,017x017
SPA125,017x018
SPA125,017x019
SPA125,017x020
SPA125,017x021
SPA125,017x022
SPA125,017x023
SPA125,017x024
SPA125,017x025
SPA125,017x026
SPA125,017x027
SPA125,017x028
SPA125,017x029
SPA125,017x030
SPA125,017x031
SPA125,017x032
SPA125,018x008
SPA125,018x009
SPA125,018x010
SPA125,018x011
SPA125,018x012
SPA125,018x013
SPA125,018x014
SPA125,018x015
SPA125,018x016
SPA125,018x017
SPA125,018x019
SPA125,018x020
SPA125,018x021
SPA125,018x022
SPA125,018x023
SPA125,018x024
SPA125,018x025
SPA125,018x026
SPA125,018x027
SPA125,018x028
SPA125,018x029
SPA125,018x030
SPA125,018x031
SPA125,018x032
SPA125,019x007
SPA125,019x008
SPA125,019x009
SPA125,019x010
SPA125,019x011
SPA125,019x012
SPA125,019x013
SPA125,019x014
SPA125,019x015
SPA125,019x016
SPA125,019x017
SPA125,019x018
SPA125,019x019
SPA125,019x020
SPA125,019x021
SPA125,019x022
SPA125,019x023
SPA125,019x024
SPA125,019x025
SPA125,019x026
SPA125,019x027
SPA125,019x028
SPA125,019x029
SPA125,019x030
SPA125,019x031
SPA125,020x008
SPA125,020x009
SPA125,020x010
SPA125,020x011
SPA125,020x012
SPA125,020x013
SPA125,020x014
SPA125,020x015
SPA125,020x016
SPA125,020x017
SPA125,020x018
SPA125,020x019
SPA125,020x020
SPA125,020x021
SPA125,020x022
SPA125,020x023
SPA125,020x024
SPA125,020x025
SPA125,020x026
SPA125,020x027
SPA125,020x028
SPA125,020x029
SPA125,020x030
SPA125,020x031
SPA125,020x032
SPA125,021x009
SPA125,021x010
SPA125,021x011
SPA125,021x012
SPA125,021x013
SPA125,021x014
SPA125,021x015
SPA125,021x016
SPA125,021x017
SPA125,021x018
SPA125,021x019
SPA125,021x020
SPA125,021x021
SPA125,021x022
SPA125,021x023
SPA125,021x024
SPA125,021x025
SPA125,021x026
SPA125,021x027
SPA125,021x028
SPA125,021x029
SPA125,021x030
SPA125,021x031
SPA125,021x032
SPA125,022x009
SPA125,022x010
SPA125,022x011
SPA125,022x012
SPA125,022x013
SPA125,022x014
SPA125,022x015
SPA125,022x016
SPA125,022x017
SPA125,022x018
SPA125,022x019
SPA125,022x020
SPA125,022x021
SPA125,022x022
SPA125,022x023
SPA125,022x024
SPA125,022x025
SPA125,022x026
SPA125,022x027
SPA125,022x028
SPA125,022x029
SPA125,022x030
SPA125,022x031
SPA125,023x010
SPA125,023x011
SPA125,023x012
SPA125,023x013
SPA125,023x014
SPA125,023x015
SPA125,023x016
SPA125,023x017
SPA125,023x018
SPA125,023x019
SPA125,023x020
SPA125,023x021
SPA125,023x022
SPA125,023x023
SPA125,023x024
SPA125,023x025
SPA125,023x026
SPA125,023x027
SPA125,023x028
SPA125,023x029
SPA125,023x030
SPA125,023x031
SPA125,024x010
