tissue_id,spot_id
SPA119,029x011
SPA119,029x012
SPA119,029x013
SPA119,029x014
SPA119,029x015
SPA119,029x016
SPA119,029x017
SPA119,029x018
SPA119,029x019
SPA119,029x020
SPA119,029x021
SPA119,029x022
SPA119,029x023
SPA119,029x025
SPA119,030x011
SPA119,030x012
SPA119,030x013
SPA119,030x014
SPA119,030x015
SPA119,030x016
SPA119,030x017
SPA119,030x018
SPA119,030x019
SPA119,030x020
SPA119,030x021
SPA119,031x011
SPA119,031x012
SPA119,031x013
SPA119,031x014
SPA119,031x015
SPA120,003x027
SPA120,003x028
SPA120,003x029
SPA120,003x030
SPA120,003x031
SPA120,003x032
SPA120,003x033
SPA120,004x022
SPA120,004x023
SPA120,004x024
SPA120,004x025
SPA120,004x026
SPA120,004x027
SPA120,004x028
SPA120,004x029
SPA120,004x030
SPA120,004x031
SPA120,004x032
SPA120,004x033
SPA120,005x017
SPA120,005x018
SPA120,005x019
SPA120,005x020
SPA120,005x021
SPA120,005x022
SPA120,005x023
SPA120,005x024
SPA120,005x025
SPA120,005x026
SPA120,005x027
SPA120,005x028
SPA120,005x029
SPA120,005x030
SPA120,005x031
SPA120,005x032
SPA120,005x033
SPA120,006x011
SPA120,006x012
SPA120,006x013
SPA120,006x014
SPA120,006x015
SPA120,006x016
SPA120,006x017
SPA120,006x018
SPA120,006x019
SPA120,006x020
SPA120,006x021
SPA120,006x022
SPA120,006x023
SPA120,006x024
SPA120,006x025
SPA120,006x026
SPA120,006x027
SPA120,006x028
SPA120,006x029
SPA120,006x030
SPA120,006x031
SPA120,006x032
SPA120,006x033
SPA120,007x011
SPA120,007x012
SPA120,007x013
SPA120,007x014
SPA120,007x015
SPA120,007x016
SPA120,007x017
SPA120,007x018
SPA120,007x019
SPA120,007x020
SPA120,007x021
SPA120,007x022
SPA120,007x023
SPA120,007x024
SPA120,007x025
SPA120,007x026
SPA120,007x027
SPA120,007x028
SPA120,007x029
SPA120,007x030
SPA120,007x031
SPA120,007x032
SPA120,007x033
SPA120,007x034
SPA120,008x011
SPA120,008x012
SPA120,008x013
SPA120,008x014
SPA120,008x015
SPA120,008x016
SPA120,008x017
SPA120,008x018
SPA120,008x019
SPA120,008x020
SPA120,008x021
SPA120,008x022
SPA120,008x023
SPA120,008x024
SPA120,008x025
SPA120,008x026
SPA120,008x027
SPA120,008x028
SPA120,008x029
SPA120,008x030
SPA120,008x031
SPA120,008x032
SPA120,008x033
SPA120,008x034
SPA120,009x011
SPA120,009x012
SPA120,009x013
SPA120,009x014
SPA120,009x015
SPA120,009x016
SPA120,009x017
SPA120,009x018
SPA120,009x019
SPA120,009x020
SPA120,009x021
SPA120,009x022
SPA120,009x023
SPA120,009x024
SPA120,009x025
SPA120,009x026
SPA120,009x027
SPA120,009x028
SPA120,009x029
SPA120,009x030
SPA120,009x031
SPA120,009x032
SPA120,009x033
SPA120,009x034
SPA120,010x011
SPA120,010x012
SPA120,010x013
SPA120,010x014
SPA120,010x015
SPA120,010x016
SPA120,010x017
SPA120,010x018
SPA120,010x019
SPA120,010x020
SPA120,010x021
SPA120,010x022
SPA120,010x023
SPA120,010x024
SPA120,010x025
SPA120,010x026
SPA120,010x027
SPA120,010x028
SPA120,010x029
SPA120,010x030
SPA120,010x031
SPA120,010x032
SPA120,010x033
SPA120,010x034
SPA120,011x012
SPA120,011x013
SPA120,011x014
SPA120,011x015
SPA120,011x016
SPA120,011x017
SPA120,011x018
SPA120,011x019
SPA120,011x020
SPA120,011x021
SPA120,011x022
SPA120,011x023
SPA120,011x024
SPA120,011x025
SPA120,011x026
SPA120,011x027
SPA120,011x028
SPA120,011x029
SPA120,011x030
SPA120,011x031
SPA120,011x032
SPA120,011x033
SPA120,011x034
SPA120,012x010
SPA120,012x011
SPA120,012x012
SPA120,012x013
SPA120,012x014
SPA120,012x015
SPA120,012x016
SPA120,012x017
SPA120,012x018
SPA120,012x019
SPA120,012x020
SPA120,012x021
SPA120,012x022
SPA120,012x023
SPA120,012x024
SPA120,012x025
SPA120,012x026
SPA120,012x027
SPA120,012x028
SPA120,012x029
SPA120,012x030
SPA120,012x031
SPA120,012x032
SPA120,012x033
SPA120,012x034
SPA120,013x010
SPA120,013x011
SPA120,013x012
SPA120,013x013
SPA120,013x014
SPA120,013x015
SPA120,013x016
SPA120,013x017
SPA120,013x018
SPA120,013x019
SPA120,013x020
SPA120,013x021
SPA120,013x022
SPA120,013x023
SPA120,013x024
SPA120,013x025
SPA120,013x026
SPA120,013x027
SPA120,013x028
SPA120,013x029
SPA120,013x030
SPA120,013x031
SPA120,013x032
SPA120,013x033
SPA120,013x034
SPA120,014x010
SPA120,014x011
SPA120,014x012
SPA120,014x013
SPA120,014x014
SPA120,014x015
SPA120,014x016
SPA120,014x017
SPA120,014x018
SPA120,014x019
SPA120,014x020
SPA120,014x021
SPA120,014x022
SPA120,014x023
SPA120,014x024
SPA120,014x025
SPA120,014x026
SPA120,014x027
SPA120,014x028
SPA120,014x029
SPA120,014x030
SPA120,014x031
SPA120,014x032
SPA120,014x033
SPA120,014x034
SPA120,015x010
SPA120,015x011
SPA120,015x012
SPA120,015x013
SPA120,015x014
SPA120,015x015
SPA120,015x016
SPA120,015x017
SPA120,015x018
SPA120,015x019
SPA120,015x020
SPA120,015x021
SPA120,015x022
SPA120,015x023
SPA120,015x024
SPA120,015x025
SPA120,015x026
SPA120,015x027
SPA120,015x028
SPA120,015x029
SPA120,015x030
SPA120,015x031
SPA120,015x032
SPA120,015x033
SPA120,015x034
SPA120,016x010
SPA120,016x011
SPA120,016x012
SPA120,016x013
SPA120,016x014
SPA120,016x015
SPA120,016x016
SPA120,016x017
SPA120,016x018
SPA120,016x019
SPA120,016x020
SPA120,016x021
SPA120,016x022
SPA120,016x023
SPA120,016x024
SPA120,016x025
SPA120,016x026
SPA120,016x027
SPA120,016x028
SPA120,016x029
SPA120,016x030
SPA120,016x031
SPA120,016x032
SPA120,016x033
SPA120,016x034
SPA120,017x010
SPA120,017x011
SPA120,017x012
SPA120,017x013
SPA120,017x014
SPA120,017x015
SPA120,017x016
SPA120,017x017
SPA120,017x018
SPA120,017x019
SPA120,017x020
SPA120,017x021
SPA120,017x022
SPA120,017x023
SPA120,017x024
SPA120,017x025
SPA120,017x026
SPA120,017x027
SPA120,017x028
SPA120,017x029
SPA120,017x030
SPA120,017x031
SPA120,017x032
SPA120,017x033
SPA120,017x034
SPA120,018x010
SPA120,018x011
SPA120,018x012
SPA120,018x013
SPA120,018x014
SPA120,018x015
SPA120,018x016
SPA120,018x017
SPA120,018x019
SPA120,018x020
SPA120,018x021
SPA120,018x022
SPA120,018x023
SPA120,018x024
SPA120,018x025
SPA120,018x026
SPA120,018x027
SPA120,018x028
SPA120,018x029
SPA120,018x030
SPA120,018x031
SPA120,018x032
SPA120,018x033
SPA120,018x034
SPA120,019x010
SPA120,019x011
SPA120,019x012
SPA120,019x013
SPA120,019x014
SPA120,019x015
SPA120,019x016
SPA120,019x017
SPA120,019x018
SPA120,019x019
SPA120,019x020
SPA120,019x021
SPA120,019x022
SPA120,019x023
SPA120,019x024
SPA120,019x025
SPA120,019x026
SPA120,019x027
SPA120,019x028
SPA120,019x029
SPA120,019x030
SPA120,019x031
SPA120,019x032
SPA120,019x033
SPA120,020x010
SPA120,020x011
SPA120,020x012
SPA120,020x013
SPA120,020x014
SPA120,020x015
SPA120,020x016
SPA120,020x017
SPA120,020x018
SPA120,020x019
SPA120,020x020
SPA120,020x021
SPA120,020x022
SPA120,020x023
SPA120,020x024
SPA120,020x025
SPA120,020x026
SPA120,020x027
SPA120,020x028
SPA120,020x029
SPA120,020x030
SPA120,020x031
SPA120,020x032
SPA120,020x033
SPA120,021x010
SPA120,021x011
SPA120,021x012
SPA120,021x013
SPA120,021x014
SPA120,021x015
SPA120,021x016
SPA120,021x017
SPA120,021x018
SPA120,021x019
SPA120,021x020
SPA120,021x021
SPA120,021x022
SPA120,021x023
SPA120,021x024
SPA120,021x025
SPA120,021x026
SPA120,021x027
SPA120,021x028
SPA120,021x029
SPA120,021x030
SPA120,021x031
SPA120,021x032
SPA120,022x010
SPA120,022x011
SPA120,022x012
SPA120,022x013
SPA120,022x014
SPA120,022x015
SPA120,022x017
SPA120,022x018
SPA120,022x019
SPA120,022x020
SPA120,022x021
SPA120,022x022
SPA120,022x023
SPA120,022x024
SPA120,022x025
SPA120,022x026
SPA120,022x027
SPA120,022x028
SPA120,022x029
SPA120,022x030
SPA120,022x031
SPA120,022x032
SPA120,023x010
SPA120,023x011
SPA120,023x012
SPA120,023x013
SPA120,023x014
SPA120,023x015
SPA120,023x016
SPA120,023x017
SPA120,023x018
SPA120,023x019
SPA120,023x020
SPA120,023x021
SPA120,023x022
SPA120,023x023
SPA120,023x024
SPA120,023x025
SPA120,023x026
SPA120,023x027
SPA120,023x028
SPA120,023x029
SPA120,023x030
SPA120,023x031
SPA120,023x032
SPA120,024x010
SPA120,024x011
SPA120,024x012
SPA120,024x013
SPA120,024x014
SPA120,024x015
SPA120,024x016
SPA120,024x017
SPA120,024x018
SPA120,024x019
SPA120,024x020
SPA120,024x021
SPA120,024x023
SPA120,024x024
SPA120,024x025
SPA120,024x026
SPA120,024x027
SPA120,024x028
SPA120,024x029
SPA120,024x030
SPA120,024x031
SPA120,024x032
SPA120,025x010
SPA120,025x011
SPA120,025x012
SPA120,025x013
SPA120,025x014
SPA120,025x015
SPA120,025x016
SPA120,025x017
SPA120,025x018
SPA120,025x019
SPA120,025x020
SPA120,025x021
SPA120,025x022
SPA120,025x023
SPA120,025x024
SPA120,025x025
SPA120,025x026
SPA120,025x027
SPA120,025x028
SPA120,025x029
SPA120,025x030
SPA120,025x031
SPA120,026x011
SPA120,026x012
SPA120,026x013
SPA120,026x014
SPA120,026x015
SPA120,026x016
SPA120,026x017
SPA120,026x018
SPA120,026x019
SPA120,026x020
SPA120,026x021
SPA120,026x022
SPA120,026x023
SPA120,026x024
SPA120,026x025
SPA120,026x026
SPA120,026x027
SPA120,026x028
SPA120,026x029
SPA120,026x030
SPA120,027x012
SPA120,027x013
SPA120,027x014
SPA120,027x015
SPA120,027x016
SPA120,027x017
SPA120,027x018
SPA120,027x019
SPA120,027x020
SPA120,027x021
SPA120,027x022
SPA120,027x023
SPA120,027x024
SPA120,027x025
SPA120,027x026
SPA120,027x027
SPA120,027x028
SPA120,027x029
SPA120,028x012
SPA120,028x013
SPA120,028x014
SPA120,028x015
SPA120,028x016
SPA120,028x017
SPA120,028x018
SPA120,028x019
SPA120,028x020
SPA120,028x021
SPA120,028x022
SPA120,028x023
SPA120,028x024
SPA120,028x025
SPA120,028x026
SPA120,028x027
SPA120,028x028
SPA120,029x012
SPA120,029x013
SPA120,029x014
SPA120,029x015
SPA120,029x016
SPA120,029x017
SPA120,029x018
SPA120,029x019
SPA120,029x020
SPA120,029x021
SPA120,029x022
SPA120,029x023
SPA120,029x024
SPA120,029x025
SPA120,029x026
SPA120,029x027
SPA120,030x012
SPA120,030x013
SPA120,030x014
SPA120,030x015
SPA120,030x016
SPA120,030x017
SPA120,030x018
SPA120,030x019
SPA120,030x020
SPA120,030x021
SPA120,030x023
SPA120,030x024
SPA120,031x012
SPA120,031x013
SPA120,031x014
SPA120,031x015
SPA120,031x016
SPA120,031x017
SPA120,031x018
SPA120,032x013
SPA121,003x025
SPA121,003x026
SPA121,003x027
SPA121,003x028
SPA121,003x029
SPA121,003x030
SPA121,003x031
SPA121,003x032
SPA121,004x020
SPA121,004x021
SPA121,004x022
SPA121,004x023
SPA121,004x024
SPA121,004x025
SPA121,004x026
SPA121,004x027
SPA121,004x028
SPA121,004x029
SPA121,004x030
SPA121,004x031
SPA121,004x032
SPA121,005x014
SPA121,005x016
SPA121,005x017
SPA121,005x018
SPA121,005x019
SPA121,005x020
SPA121,005x021
SPA121,005x022
SPA121,005x023
SPA121,005x024
SPA121,005x025
SPA121,005x026
SPA121,005x027
SPA121,005x028
SPA121,005x029
SPA121,005x030
SPA121,005x031
SPA121,005x032
SPA121,006x010
SPA121,006x011
SPA121,006x012
SPA121,006x013
SPA121,006x014
SPA121,006x015
SPA121,006x016
SPA121,006x017
SPA121,006x018
SPA121,006x019
SPA121,006x020
SPA121,006x021
SPA121,006x022
SPA121,006x023
SPA121,006x024
SPA121,006x025
SPA121,006x026
SPA121,006x027
SPA121,006x028
SPA121,006x029
SPA121,006x030
SPA121,006x031
SPA121,006x032
SPA121,006x033
SPA121,007x010
SPA121,007x011
SPA121,007x012
SPA121,007x013
SPA121,007x014
SPA121,007x015
SPA121,007x016
SPA121,007x017
SPA121,007x018
SPA121,007x019
SPA121,007x020
SPA121,007x021
SPA121,007x022
SPA121,007x023
SPA121,007x024
SPA121,007x025
SPA121,007x026
SPA121,007x027
SPA121,007x028
SPA121,007x029
SPA121,007x030
SPA121,007x031
SPA121,007x032
SPA121,007x033
SPA121,008x010
SPA121,008x011
SPA121,008x012
SPA121,008x013
SPA121,008x014
SPA121,008x015
SPA121,008x016
SPA121,008x017
SPA121,008x018
SPA121,008x019
SPA121,008x020
SPA121,008x021
SPA121,008x022
SPA121,008x023
SPA121,008x024
SPA121,008x025
SPA121,008x026
SPA121,008x027
SPA121,008x028
SPA121,008x029
SPA121,008x030
SPA121,008x031
SPA121,008x032
SPA121,008x033
SPA121,009x010
SPA121,009x011
SPA121,009x012
SPA121,009x013
SPA121,009x014
SPA121,009x015
SPA121,009x016
SPA121,009x017
SPA121,009x018
SPA121,009x019
SPA121,009x020
SPA121,009x021
SPA121,009x022
SPA121,009x023
SPA121,009x024
SPA121,009x025
SPA121,009x026
SPA121,009x027
SPA121,009x028
SPA121,009x029
SPA121,009x030
SPA121,009x031
SPA121,009x032
SPA121,009x033
SPA121,010x010
SPA121,010x011
SPA121,010x012
SPA121,010x013
SPA121,010x014
SPA121,010x015
SPA121,010x016
SPA121,010x017
SPA121,010x018
SPA121,010x019
SPA121,010x020
SPA121,010x021
SPA121,010x022
SPA121,010x023
SPA121,010x024
SPA121,010x025
SPA121,010x026
SPA121,010x027
SPA121,010x028
SPA121,010x029
SPA121,010x030
SPA121,010x031
SPA121,010x032
SPA121,010x033
SPA121,011x009
SPA121,011x010
SPA121,011x012
SPA121,011x013
SPA121,011x014
SPA121,011x015
SPA121,011x016
SPA121,011x017
SPA121,011x018
SPA121,011x019
SPA121,011x020
SPA121,011x021
SPA121,011x022
SPA121,011x023
SPA121,011x024
SPA121,011x025
SPA121,011x026
SPA121,011x027
SPA121,011x028
SPA121,011x029
SPA121,011x030
SPA121,011x031
SPA121,011x032
SPA121,011x033
SPA121,012x009
SPA121,012x010
SPA121,012x011
SPA121,012x012
SPA121,012x013
SPA121,012x014
SPA121,012x015
SPA121,012x016
SPA121,012x017
SPA121,012x018
SPA121,012x019
SPA121,012x020
SPA121,012x021
SPA121,012x022
SPA121,012x023
SPA121,012x024
SPA121,012x025
SPA121,012x026
SPA121,012x027
SPA121,012x028
SPA121,012x029
SPA121,012x030
SPA121,012x031
SPA121,012x032
SPA121,012x033
SPA121,012x034
SPA121,013x009
SPA121,013x010
SPA121,013x011
SPA121,013x012
SPA121,013x013
SPA121,013x014
SPA121,013x015
SPA121,013x016
SPA121,013x017
SPA121,013x018
SPA121,013x019
SPA121,013x020
SPA121,013x021
SPA121,013x022
SPA121,013x023
SPA121,013x024
SPA121,013x025
SPA121,013x026
SPA121,013x027
SPA121,013x028
SPA121,013x029
SPA121,013x030
SPA121,013x031
SPA121,013x032
SPA121,013x033
SPA121,013x034
SPA121,014x009
SPA121,014x010
SPA121,014x011
SPA121,014x012
SPA121,014x013
SPA121,014x014
SPA121,014x015
SPA121,014x016
SPA121,014x017
SPA121,014x018
SPA121,014x019
SPA121,014x020
SPA121,014x021
SPA121,014x022
SPA121,014x023
SPA121,014x024
SPA121,014x025
SPA121,014x026
SPA121,014x027
SPA121,014x028
SPA121,014x029
SPA121,014x030
SPA121,014x031
SPA121,014x032
SPA121,014x033
SPA121,014x034
SPA121,015x009
SPA121,015x010
SPA121,015x011
SPA121,015x012
SPA121,015x013
SPA121,015x014
SPA121,015x015
SPA121,015x016
SPA121,015x017
SPA121,015x018
SPA121,015x019
SPA121,015x020
SPA121,015x021
SPA121,015x022
SPA121,015x023
SPA121,015x024
SPA121,015x025
SPA121,015x026
SPA121,015x027
SPA121,015x028
SPA121,015x029
SPA121,015x030
SPA121,015x031
SPA121,015x033
SPA121,015x034
SPA121,016x009
SPA121,016x010
SPA121,016x011
SPA121,016x012
SPA121,016x013
SPA121,016x014
SPA121,016x015
SPA121,016x016
SPA121,016x017
SPA121,016x018
SPA121,016x019
SPA121,016x020
SPA121,016x021
SPA121,016x022
SPA121,016x023
SPA121,016x024
SPA121,016x025
SPA121,016x026
SPA121,016x027
SPA121,016x028
SPA121,016x029
SPA121,016x030
SPA121,016x031
SPA121,016x032
SPA121,016x033
SPA121,016x034
SPA121,017x009
SPA121,017x010
SPA121,017x011
SPA121,017x012
SPA121,017x013
SPA121,017x014
SPA121,017x015
SPA121,017x016
SPA121,017x017
SPA121,017x018
SPA121,017x019
SPA121,017x020
SPA121,017x021
SPA121,017x022
SPA121,017x023
SPA121,017x024
SPA121,017x025
SPA121,017x026
SPA121,017x027
SPA121,017x028
SPA121,017x029
SPA121,017x030
SPA121,017x031
SPA121,017x032
SPA121,017x033
SPA121,018x009
SPA121,018x010
SPA121,018x011
SPA121,018x012
SPA121,018x013
SPA121,018x014
SPA121,018x015
SPA121,018x016
SPA121,018x017
SPA121,018x019
SPA121,018x020
SPA121,018x021
SPA121,018x022
SPA121,018x023
SPA121,018x024
SPA121,018x025
SPA121,018x026
SPA121,018x027
SPA121,018x028
SPA121,018x029
SPA121,018x030
SPA121,018x031
SPA121,018x032
SPA121,018x033
SPA121,019x009
SPA121,019x010
SPA121,019x011
SPA121,019x012
SPA121,019x013
SPA121,019x014
SPA121,019x015
SPA121,019x016
SPA121,019x017
SPA121,019x018
SPA121,019x019
SPA121,019x020
SPA121,019x021
SPA121,019x022
SPA121,019x023
SPA121,019x024
SPA121,019x025
SPA121,019x026
SPA121,019x027
SPA121,019x028
SPA121,019x029
SPA121,019x030
SPA121,019x031
SPA121,019x032
SPA121,020x009
SPA121,020x010
SPA121,020x011
SPA121,020x012
SPA121,020x013
SPA121,020x014
SPA121,020x015
SPA121,020x016
SPA121,020x017
SPA121,020x018
SPA121,020x019
SPA121,020x020
SPA121,020x021
SPA121,020x022
SPA121,020x023
SPA121,020x024
SPA121,020x025
SPA121,020x026
SPA121,020x027
SPA121,020x028
SPA121,020x029
SPA121,020x030
SPA121,020x031
SPA121,020x032
SPA121,021x009
SPA121,021x010
SPA121,021x011
SPA121,021x012
SPA121,021x013
SPA121,021x014
SPA121,021x015
SPA121,021x016
SPA121,021x017
SPA121,021x018
SPA121,021x019
SPA121,021x020
SPA121,021x021
SPA121,021x022
SPA121,021x023
SPA121,021x024
SPA121,021x025
SPA121,021x026
SPA121,021x027
SPA121,021x028
SPA121,021x029
SPA121,021x030
SPA121,021x031
SPA121,022x009
SPA121,022x010
SPA121,022x011
SPA121,022x012
SPA121,022x013
SPA121,022x014
SPA121,022x015
SPA121,022x016
